,Film_FirstReleaseMonth_Cat_April,Film_FirstReleaseMonth_Cat_August,Film_FirstReleaseMonth_Cat_December,Film_FirstReleaseMonth_Cat_February,Film_FirstReleaseMonth_Cat_January,Film_FirstReleaseMonth_Cat_July,Film_FirstReleaseMonth_Cat_June,Film_FirstReleaseMonth_Cat_March,Film_FirstReleaseMonth_Cat_May,Film_FirstReleaseMonth_Cat_November,Film_FirstReleaseMonth_Cat_October,Film_FirstReleaseMonth_Cat_September,Film_Metacritic,Genre_Action,Genre_Adventure,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Nomination_Film_Title,Nomination_Is_Winner,Nominations_Academy_Crew_OtherNomPrevYearCount,Nominations_Academy_Crew_OtherNomSameYearCount,Nominations_Academy_Crew_OtherWinPrevYearCount,Nominations_Academy_Film_ActorNomCount,Nominations_Academy_Film_ActressNomCount,Nominations_Academy_Film_BestPictureNomCount,Nominations_Academy_Film_DirectorNomCount,Nominations_Academy_Film_HasMajorNoms,Nominations_Academy_Film_OtherNomCount,Nominations_Academy_Film_ScreenplayNomCount,Nominations_Academy_Person_OtherBestActorNomPrevYearCount,Nominations_Academy_Person_OtherBestActorNomSameYearCount,Nominations_Academy_Person_OtherBestActorWinPrevYearCount,Nominations_Academy_Person_OtherBestSupportingActorNomPrevYearCount,Nominations_Academy_Person_OtherBestSupportingActorNomSameYearCount,Nominations_Academy_Person_OtherBestSupportingActorWinPrevYearCount,Nominations_Academy_Person_OtherNonBestActorNomPrevYearCount,Nominations_Academy_Person_OtherNonBestActorNomSameYearCount,Nominations_Academy_Person_OtherNonBestActorWinPrevYearCount,Person_Age,Person_Name
283,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Divorzio all'italiana  ,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,38,Marcello Mastroianni
284,0,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lawrence of Arabia  ,0,24,0,9,0,0,1,1,0,6,1,0,0,0,0,0,0,0,0,0,30,Peter O'Toole
285,0,0,1,0,0,0,0,0,0,0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Judgment at Nuremberg  ,1,33,1,5,0,0,1,1,0,6,1,0,0,0,0,0,0,0,0,0,31,Maximilian Schell
286,0,0,0,0,0,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Fanny  ,0,8,0,2,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,1,62,Charles Boyer
287,0,0,0,0,0,0,0,0,0,0,0,1,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,The Hustler  ,0,3,0,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,36,Paul Newman
288,0,0,1,0,0,0,0,0,0,0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Judgment at Nuremberg  ,0,28,1,3,0,0,1,1,0,6,1,5,0,2,0,0,0,0,0,0,61,Spencer Tracy
289,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Mark  ,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,Stuart Whitman
290,0,0,0,0,0,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elmer Gantry  ,1,15,1,5,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,47,Burt Lancaster
291,0,0,0,0,0,0,1,0,0,0,0,0,94.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Apartment  ,0,35,1,7,1,1,1,1,1,5,1,1,0,0,0,0,1,0,0,0,35,Jack Lemmon
292,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Entertainer  ,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,53,Laurence Olivier
293,0,0,0,0,0,0,1,0,0,0,0,0,75.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inherit the Wind  ,0,15,0,4,0,0,0,0,0,2,1,4,0,2,0,0,0,0,0,0,60,Spencer Tracy
294,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sons and Lovers  ,0,5,0,3,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,47,Trevor Howard
295,0,0,0,0,0,0,0,0,0,1,0,0,90.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ben-Hur  ,1,44,1,10,0,0,1,1,0,8,1,0,0,0,0,0,0,0,0,0,36,Charlton Heston
296,0,0,0,0,0,0,0,1,0,0,0,0,97.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Some Like It Hot  ,0,30,0,7,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,34,Jack Lemmon
297,0,0,0,0,0,1,0,0,0,0,0,0,95.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Anatomy of a Murder  ,0,12,0,1,0,0,1,0,0,4,1,3,0,1,0,0,0,0,0,0,51,James Stewart
298,0,0,0,0,1,0,0,0,0,0,0,0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Room at the Top  ,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,31,Laurence Harvey
299,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Last Angry Man  ,0,34,0,7,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,64,Paul Muni
300,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Separate Tables  ,1,33,1,10,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,48,David Niven
301,0,1,0,0,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cat on a Hot Tin Roof  ,0,26,2,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,33,Paul Newman
302,0,1,0,0,0,0,0,0,0,0,0,0,69.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Defiant Ones  ,0,8,0,1,0,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,31,Sidney Poitier
303,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Old Man and the Sea  ,0,14,0,4,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,58,Spencer Tracy
304,0,1,0,0,0,0,0,0,0,0,0,0,69.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Defiant Ones  ,0,8,0,1,0,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,33,Tony Curtis
305,0,0,0,0,0,0,0,0,0,0,1,0,87.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,The Bridge on the River Kwai  ,1,11,0,3,0,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,43,Alec Guinness
306,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A Hatful of Rain  ,0,44,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Anthony Franciosa
307,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wild Is the Wind  ,0,54,4,18,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,42,Anthony Quinn
308,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Witness for the Prosecution  ,0,34,1,12,0,0,1,1,0,3,0,1,0,1,0,0,0,0,0,0,58,Charles Laughton
309,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sayonara  ,0,15,0,1,0,0,1,1,0,6,1,3,0,1,0,0,0,0,0,0,33,Marlon Brando
310,0,0,0,0,0,0,1,0,0,0,0,0,72.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The King and I  ,1,55,2,14,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,36,Yul Brynner
311,0,0,0,0,0,0,0,0,0,0,1,0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Giant  ,0,15,1,5,0,0,1,1,0,5,1,1,0,0,0,0,0,0,0,0,25,James Dean
312,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lust for Life  ,0,45,2,12,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,40,Kirk Douglas
313,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Richard III  ,0,3,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,49,Laurence Olivier
314,0,0,0,0,0,0,0,0,0,0,1,0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Giant  ,0,16,1,5,0,0,1,1,0,5,1,0,0,0,0,0,0,0,0,0,31,Rock Hudson
315,1,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marty  ,1,7,1,2,0,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,38,Ernest Borgnine
316,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Man with the Golden Arm  ,0,22,2,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,40,Frank Sinatra
317,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Love Me or Leave Me  ,0,36,5,16,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,56,James Cagney
318,0,0,0,0,0,0,0,1,0,0,0,0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East of Eden  ,0,18,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,24,James Dean
319,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Bad Day at Black Rock  ,0,34,6,16,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,55,Spencer Tracy
320,0,0,0,0,0,0,1,0,0,0,0,0,91.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,On the Waterfront  ,1,14,0,9,0,0,1,1,0,8,1,3,0,0,0,0,0,0,0,0,30,Marlon Brando
321,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Country Girl  ,0,23,3,11,1,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,51,Bing Crosby
322,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robinson Crusoe  ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Dan O'Herlihy
323,0,0,0,0,0,0,1,0,0,0,0,0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,The Caine Mutiny  ,0,18,2,3,0,0,1,0,0,4,1,1,0,1,0,0,0,0,0,0,55,Humphrey Bogart
324,0,0,0,0,0,0,0,0,0,0,0,1,89.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A Star Is Born  ,0,24,4,3,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,45,James Mason
325,0,0,0,0,0,0,0,0,1,0,0,0,84.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Stalag 17  ,1,27,1,9,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,35,William Holden
326,0,1,0,0,0,0,0,0,0,0,0,0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,From Here to Eternity  ,0,21,0,5,1,1,1,1,1,7,1,0,0,0,0,0,0,0,0,0,40,Burt Lancaster
327,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Julius Caesar  ,0,51,5,23,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,29,Marlon Brando
328,0,1,0,0,0,0,0,0,0,0,0,0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,From Here to Eternity  ,0,19,0,5,1,1,1,1,1,7,1,2,0,0,0,0,0,0,0,0,33,Montgomery Clift
329,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Robe  ,0,44,4,10,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,28,Richard Burton
330,0,0,0,0,0,0,0,0,1,0,0,0,89.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,High Noon  ,1,7,0,5,0,0,1,1,0,3,1,3,0,1,0,0,0,0,0,0,51,Gary Cooper
331,0,0,0,0,0,0,1,0,0,0,0,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Lavender Hill Mob  ,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,Alec Guinness
332,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Moulin Rouge  ,0,10,0,4,0,0,1,1,0,4,0,0,0,1,1,0,0,0,0,0,40,José Ferrer
333,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Bad and the Beautiful  ,0,44,2,19,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,36,Kirk Douglas
334,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Viva Zapata!  ,0,37,4,14,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,28,Marlon Brando
335,0,0,1,0,0,0,0,0,0,0,0,0,91.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,The African Queen  ,1,9,0,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,52,Humphrey Bogart
336,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bright Victory  ,0,10,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,37,Arthur Kennedy
337,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Death of a Salesman  ,0,6,0,2,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,54,Fredric March
338,0,0,0,0,0,0,0,0,0,0,0,1,96.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A Streetcar Named Desire  ,0,38,0,9,1,1,1,1,1,7,1,0,0,0,0,0,0,0,0,0,27,Marlon Brando
339,1,0,0,0,0,0,0,0,0,0,0,0,76.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A Place in the Sun  ,0,35,0,11,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,31,Montgomery Clift
340,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cyrano de Bergerac  ,1,6,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,José Ferrer
341,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harvey  ,0,15,1,6,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,42,James Stewart
342,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Magnificent Yankee  ,0,36,3,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,Louis Calhern
343,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Father of the Bride  ,0,32,4,13,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,50,Spencer Tracy
344,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunset Blvd.  ,0,46,3,9,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,32,William Holden
345,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All the King's Men  ,1,2,0,1,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,38,Broderick Crawford
346,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Twelve O'Clock High  ,0,40,2,16,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,33,Gregory Peck
347,0,0,1,0,0,0,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Sands of Iwo Jima  ,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,42,John Wayne
348,1,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Champion  ,0,4,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,33,Kirk Douglas
349,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,The Hasty Heart  ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Richard Todd
350,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hamlet  ,1,2,0,0,0,0,1,1,0,4,0,3,0,0,0,0,0,0,1,1,41,Laurence Olivier
351,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sitting Pretty  ,0,19,1,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,59,Clifton Webb
352,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,When My Baby Smiles at Me  ,0,27,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,Dan Dailey
353,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Johnny Belinda  ,0,27,0,1,1,1,1,1,1,7,1,0,0,0,0,0,0,0,0,0,40,Lew Ayres
354,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,The Search  ,0,2,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,28,Montgomery Clift
355,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A Double Life  ,1,9,2,2,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,56,Ronald Colman
356,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gentleman's Agreement  ,0,25,2,13,1,1,1,1,1,3,1,2,0,0,0,0,0,0,0,0,31,Gregory Peck
357,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Body and Soul  ,0,8,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,34,John Garfield
358,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mourning Becomes Electra  ,0,23,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,Michael Redgrave
359,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Life with Father  ,0,25,1,3,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,55,William Powell
